"Compatibility","EXPA","EXPB","Shape","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color1","color2","color3","color4","color_backend","compensation","coordinates","correct","correct_Target_response","correct_response","count_Block_EXPERIMENT_A","count_Block_EXPERIMENT_B","count_Block_Parctice_B","count_Block_Practice_A","count_Block_reset_EXPERIMENT_A","count_Block_reset_EXPERIMENT_B","count_Block_reset_Practice_A","count_Block_reset_Practice_B","count_Break","count_Decide_Color","count_EXPERIMENT_A","count_EXPERIMENT_B","count_EXP_A","count_EXP_B","count_Feedback","count_Initial","count_Intertrial","count_Practice_A","count_Practice_B","count_Prepare","count_Prepare_circle_compatible","count_Prepare_circle_incompatible","count_Prepare_rect_compatible","count_Prepare_rect_incompatible","count_Procedure_Ins01","count_Procedure_Ins02","count_Procedure_Ins03","count_Ready","count_Response_Ins","count_Select_Experiment","count_Target","count_Target_circle_compatible","count_Target_circle_incompatible","count_Target_rect_compatible","count_Target_rect_incompatible","count_Target_response","count_Target_response_BadResponse","count_Target_response_Correct","count_Target_response_Wrong","count_Target_response_logger","count_Title","count_Trial","count_Trial_EXPERIMENT_A","count_Trial_EXPERIMENT_B","count_Trial_Practice_A","count_Trial_Practice_B","count_experiment","datetime","description","font_bold","font_family","font_italic","font_size","foreground","form_response","height","keyboard_backend","logfile","mouse_backend","opensesame_codename","opensesame_version","practice","repeat_cycle","response","response_Break","response_Feedback","response_Procedure_Ins01","response_Procedure_Ins02","response_Procedure_Ins03","response_Ready","response_Response_Ins","response_Target_response","response_Title","response_time","response_time_Break","response_time_Feedback","response_time_Procedure_Ins01","response_time_Procedure_Ins02","response_time_Procedure_Ins03","response_time_Ready","response_time_Response_Ins","response_time_Target_response","response_time_Title","sampler_backend","soa","start","subject_nr","subject_parity","time_Block_EXPERIMENT_A","time_Block_EXPERIMENT_B","time_Block_Parctice_B","time_Block_Practice_A","time_Block_reset_EXPERIMENT_A","time_Block_reset_EXPERIMENT_B","time_Block_reset_Practice_A","time_Block_reset_Practice_B","time_Break","time_Decide_Color","time_EXPERIMENT_A","time_EXPERIMENT_B","time_EXP_A","time_EXP_B","time_Feedback","time_Initial","time_Intertrial","time_Practice_A","time_Practice_B","time_Prepare","time_Prepare_circle_compatible","time_Prepare_circle_incompatible","time_Prepare_rect_compatible","time_Prepare_rect_incompatible","time_Procedure_Ins01","time_Procedure_Ins02","time_Procedure_Ins03","time_Ready","time_Response_Ins","time_Select_Experiment","time_Target","time_Target_circle_compatible","time_Target_circle_incompatible","time_Target_rect_compatible","time_Target_rect_incompatible","time_Target_response","time_Target_response_BadResponse","time_Target_response_Correct","time_Target_response_Wrong","time_Target_response_logger","time_Title","time_Trial","time_Trial_EXPERIMENT_A","time_Trial_EXPERIMENT_B","time_Trial_Practice_A","time_Trial_Practice_B","time_experiment","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"n","no","yes","circle","0","0","2000","2000","black","no","xpyriment","legacy","green","blue","yellow","red","legacy","0","uniform","0","0","z","NA","3","3","NA","NA","3","NA","3","3","145","0","0","0","0","0","145","145","0","0","145","145","145","145","145","0","0","0","0","0","0","145","145","145","145","145","145","145","145","145","145","0","145","NA","3","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","4857","9257","309","269","341","757","405","2000","768","legacy","250","experiment","999","odd","NA","3262143","2711252","NA","NA","NA","NA","NA","3205262","3315213","NA","2819322","NA","2421173","2810065","3316839","3315328","NA","2421173","3317840","3294577","3317842","3288933","3312052","2419488","2419800","2420072","2420416","2419080","2417052","3318092","3295079","3318094","3288936","3312304","3318094","3320198","NA","3320096","3320298","2418309","3315213","NA","3262143","NA","2711252","2417051","Hommel2002EXP01","0","20002","10","yes","1024"
"n","no","yes","circle","0","0","2000","2000","black","no","xpyriment","legacy","red","blue","green","yellow","legacy","0","uniform","0","0","z","NA","3","3","NA","NA","3","NA","3","3","146","0","0","0","0","0","146","146","0","0","146","146","146","146","146","0","0","0","0","0","0","146","146","146","146","146","146","146","146","146","146","0","146","NA","3","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","4857","9257","309","269","341","757","405","2000","768","legacy","500","experiment","999","odd","NA","3262143","2711252","NA","NA","NA","NA","NA","3205262","3321009","NA","2819322","NA","2421173","2810065","3322634","3321123","NA","2421173","3323634","3294577","3323636","3288933","3312052","2419488","2419800","2420072","2420416","2419080","2417052","3324136","3295079","3324138","3288936","3312304","3324138","3326242","NA","3326140","3326342","2418309","3321009","NA","3262143","NA","2711252","2417051","Hommel2002EXP01","0","22002","11","yes","1024"
"y","no","yes","circle","0","0","2000","2000","black","no","xpyriment","legacy","blue","yellow","green","red","legacy","0","uniform","0","0","z","NA","3","3","NA","NA","3","NA","3","3","147","0","0","0","0","0","147","147","0","0","147","147","147","147","147","0","0","0","0","0","0","147","147","147","147","147","147","147","147","147","147","0","147","NA","3","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2001","4857","9257","309","269","341","757","405","2001","768","legacy","0","experiment","999","odd","NA","3262143","2711252","NA","NA","NA","NA","NA","3205262","3327099","NA","2819322","NA","2421173","2810065","3329024","3327511","NA","2421173","3330024","3330026","3323636","3288933","3312052","2419488","2419800","2420072","2420416","2419080","2417052","3330026","3330028","3324138","3288936","3312304","3330028","3332133","NA","3332031","3332233","2418309","3327099","NA","3262143","NA","2711252","2417051","Hommel2002EXP01","0","24003","12","yes","1024"
"y","no","yes","circle","0","0","2000","2000","black","no","xpyriment","legacy","green","red","yellow","blue","legacy","0","uniform","0","0","z","NA","3","3","NA","NA","3","NA","3","3","148","0","0","0","0","0","148","148","0","0","148","148","148","148","148","0","0","0","0","0","0","148","148","148","148","148","148","148","148","148","148","0","148","NA","3","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2001","4857","9257","309","269","341","757","405","2001","768","legacy","0","experiment","999","odd","NA","3262143","2711252","NA","NA","NA","NA","NA","3205262","3332975","NA","2819322","NA","2421173","2810065","3334605","3333094","NA","2421173","3335605","3335607","3323636","3288933","3312052","2419488","2419800","2420072","2420416","2419080","2417052","3335607","3335609","3324138","3288936","3312304","3335609","3337715","NA","3337613","3337815","2418309","3332975","NA","3262143","NA","2711252","2417051","Hommel2002EXP01","0","26004","13","yes","1024"
"n","no","yes","circle","0","0","2000","2000","black","no","xpyriment","legacy","blue","yellow","green","red","legacy","0","uniform","0","0","z","NA","3","3","NA","NA","3","NA","3","3","149","0","0","0","0","0","149","149","0","0","149","149","149","149","149","0","0","0","0","0","0","149","149","149","149","149","149","149","149","149","149","0","149","NA","3","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2001","4857","9257","309","269","341","757","405","2001","768","legacy","0","experiment","999","odd","NA","3262143","2711252","NA","NA","NA","NA","NA","3205262","3338559","NA","2819322","NA","2421173","2810065","3340168","3338656","NA","2421173","3341168","3335607","3341170","3288933","3312052","2419488","2419800","2420072","2420416","2419080","2417052","3341170","3335609","3341172","3288936","3312304","3341172","3343277","NA","3343175","3343377","2418309","3338559","NA","3262143","NA","2711252","2417051","Hommel2002EXP01","0","28005","14","yes","1024"
"y","no","yes","circle","0","0","2000","2000","black","no","xpyriment","legacy","yellow","green","red","blue","legacy","0","uniform","0","0","z","NA","3","3","NA","NA","3","NA","3","3","150","0","0","0","0","0","150","150","0","0","150","150","150","150","150","0","0","0","0","0","0","150","150","150","150","150","150","150","150","150","150","0","150","NA","3","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","4857","9257","309","269","341","757","405","2000","768","legacy","250","experiment","999","odd","NA","3262143","2711252","NA","NA","NA","NA","NA","3205262","3344093","NA","2819322","NA","2421173","2810065","3345706","3344195","NA","2421173","3346706","3346708","3341170","3288933","3312052","2419488","2419800","2420072","2420416","2419080","2417052","3346958","3346960","3341172","3288936","3312304","3346960","3349064","NA","3348962","3349164","2418309","3344093","NA","3262143","NA","2711252","2417051","Hommel2002EXP01","0","30005","15","yes","1024"
"n","no","yes","rect","0","0","2000","2000","black","no","xpyriment","legacy","red","yellow","blue","green","legacy","0","uniform","0","0","/","NA","3","3","NA","NA","3","NA","3","3","151","0","0","0","0","0","151","151","0","0","151","151","151","151","151","0","0","0","0","0","0","151","151","151","151","151","151","151","151","151","151","0","151","NA","3","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","4857","9257","309","269","341","757","405","2000","768","legacy","250","experiment","999","odd","NA","3262143","2711252","NA","NA","NA","NA","NA","3205262","3349888","NA","2819322","NA","2421173","2810065","3351552","3350001","NA","2421173","3352552","3346708","3341170","3288933","3352554","2419488","2419800","2420072","2420416","2419080","2417052","3352804","3346960","3341172","3288936","3352806","3352806","3354910","NA","3354808","3355010","2418309","3349888","NA","3262143","NA","2711252","2417051","Hommel2002EXP01","0","32005","16","yes","1024"
"n","no","yes","circle","0","0","2000","2000","black","no","xpyriment","legacy","red","green","blue","yellow","legacy","0","uniform","0","0","z","NA","3","3","NA","NA","3","NA","3","3","152","0","0","0","0","0","152","152","0","0","152","152","152","152","152","0","0","0","0","0","0","152","152","152","152","152","152","152","152","152","152","0","152","NA","3","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","4857","9257","309","269","341","757","405","2000","768","legacy","500","experiment","999","odd","NA","3262143","2711252","NA","NA","NA","NA","NA","3205262","3355873","NA","2819322","NA","2421173","2810065","3357491","3355980","NA","2421173","3358491","3346708","3358493","3288933","3352554","2419488","2419800","2420072","2420416","2419080","2417052","3358993","3346960","3358995","3288936","3352806","3358995","3361099","NA","3360997","3361199","2418309","3355873","NA","3262143","NA","2711252","2417051","Hommel2002EXP01","0","34005","17","yes","1024"
"y","no","yes","circle","0","0","2000","2000","black","no","xpyriment","legacy","blue","green","red","yellow","legacy","0","uniform","0","0","z","NA","3","3","NA","NA","3","NA","3","3","153","0","0","0","0","0","153","153","0","0","153","153","153","153","153","0","0","0","0","0","0","153","153","153","153","153","153","153","153","153","153","0","153","NA","3","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","4857","9257","309","269","341","757","405","2000","768","legacy","500","experiment","999","odd","NA","3262143","2711252","NA","NA","NA","NA","NA","3205262","3361972","NA","2819322","NA","2421173","2810065","3363846","3362336","NA","2421173","3364846","3364848","3358493","3288933","3352554","2419488","2419800","2420072","2420416","2419080","2417052","3365348","3365350","3358995","3288936","3352806","3365350","3367454","NA","3367352","3367554","2418309","3361972","NA","3262143","NA","2711252","2417051","Hommel2002EXP01","0","36005","18","yes","1024"
"y","no","yes","rect","0","0","2000","2000","black","no","xpyriment","legacy","green","yellow","red","blue","legacy","0","uniform","0","0","/","NA","3","3","NA","NA","3","NA","3","3","154","0","0","0","0","0","154","154","0","0","154","154","154","154","154","0","0","0","0","0","0","154","154","154","154","154","154","154","154","154","154","0","154","NA","3","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","4857","9257","309","269","341","757","405","2000","768","legacy","250","experiment","999","odd","NA","3262143","2711252","NA","NA","NA","NA","NA","3205262","3368347","NA","2819322","NA","2421173","2810065","3369964","3368453","NA","2421173","3370965","3364848","3358493","3370967","3352554","2419488","2419800","2420072","2420416","2419080","2417052","3371217","3365350","3358995","3371219","3352806","3371219","3373323","NA","3373221","3373423","2418309","3368347","NA","3262143","NA","2711252","2417051","Hommel2002EXP01","0","38005","19","yes","1024"
"y","no","yes","rect","0","0","2000","2000","black","no","xpyriment","legacy","green","blue","red","yellow","legacy","0","uniform","0","0","/","NA","3","3","NA","NA","3","NA","3","3","155","0","0","0","0","0","155","155","0","0","155","155","155","155","155","0","0","0","0","0","0","155","155","155","155","155","155","155","155","155","155","0","155","NA","3","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","4857","9257","309","269","341","757","405","2000","768","legacy","0","experiment","999","odd","NA","3262143","2711252","NA","NA","NA","NA","NA","3205262","3374179","NA","2819322","NA","2421173","2810065","3375782","3374270","NA","2421173","3376782","3364848","3358493","3376784","3352554","2419488","2419800","2420072","2420416","2419080","2417052","3376784","3365350","3358995","3376786","3352806","3376786","3378890","NA","3378788","3378990","2418309","3374179","NA","3262143","NA","2711252","2417051","Hommel2002EXP01","0","40005","20","yes","1024"
"y","no","yes","rect","0","0","2000","2000","black","no","xpyriment","legacy","yellow","blue","green","red","legacy","0","uniform","0","0","/","NA","3","3","NA","NA","3","NA","3","3","156","0","0","0","0","0","156","156","0","0","156","156","156","156","156","0","0","0","0","0","0","156","156","156","156","156","156","156","156","156","156","0","156","NA","3","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","4857","9257","309","269","341","757","405","2000","768","legacy","250","experiment","999","odd","NA","3262143","2711252","NA","NA","NA","NA","NA","3205262","3379839","NA","2819322","NA","2421173","2810065","3381547","3379970","NA","2421173","3382547","3364848","3358493","3382549","3352554","2419488","2419800","2420072","2420416","2419080","2417052","3382799","3365350","3358995","3382801","3352806","3382801","3384905","NA","3384803","3385005","2418309","3379839","NA","3262143","NA","2711252","2417051","Hommel2002EXP01","0","42005","21","yes","1024"
"y","no","yes","circle","0","0","2000","2000","black","no","xpyriment","legacy","blue","red","yellow","green","legacy","0","uniform","0","0","z","NA","3","3","NA","NA","3","NA","3","3","157","0","0","0","0","0","157","157","0","0","157","157","157","157","157","0","0","0","0","0","0","157","157","157","157","157","157","157","157","157","157","0","157","NA","3","NA","3","0","12/24/15 15:19:50","Default description","no","chinese-japanese-korean","no","18","white","開始實驗B","768","legacy","F:\TCU\Lecture\Experimental_Psychology\2015Fall\Compatibility\0_preview\quickrun.csv","xpyriment","Interactive Ising","3.0.4","","0","None","space","space","space","space","space","space","space","None","space","2000","4857","9257","309","269","341","757","405","2000","768","legacy","250","experiment","999","odd","NA","3262143","2711252","NA","NA","NA","NA","NA","3205262","3385912","NA","2819322","NA","2421173","2810065","3387529","3386018","NA","2421173","3388529","3388531","3358493","3382549","3352554","2419488","2419800","2420072","2420416","2419080","2417052","3388781","3388783","3358995","3382801","3352806","3388783","3390887","NA","3390785","3390987","2418309","3385912","NA","3262143","NA","2711252","2417051","Hommel2002EXP01","0","44005","22","yes","1024"
